Date,Company,Ticker,Open,High,Low,Close,Volume
2025-07-18,Infosys,INFY,1530.93,1531.23,1495.88,1506.48,6561598
2025-07-21,Infosys,INFY,1515.07,1520.98,1512.6,1515.46,5813178
2025-07-22,Infosys,INFY,1532.07,1551.01,1477.55,1489.91,7495531
2025-07-23,Infosys,INFY,1465.91,1473.83,1418.85,1430.31,8960731
2025-07-24,Infosys,INFY,1442.43,1445.16,1420.87,1436.56,2586671
2025-07-25,Infosys,INFY,1464.63,1482.74,1444.87,1457.58,3754073
2025-07-28,Infosys,INFY,1448.49,1459.66,1430.95,1440.04,3056511
2025-07-29,Infosys,INFY,1437.18,1443.26,1425.92,1439.64,2569252
2025-07-30,Infosys,INFY,1419.71,1421.38,1376.22,1377.02,2902086
2025-07-31,Infosys,INFY,1409.3,1418.75,1385.76,1396.38,4235361
2025-08-01,Infosys,INFY,1395.08,1411.55,1347.42,1365.49,1872534
2025-08-04,Infosys,INFY,1348.71,1351.59,1331.55,1342.32,2877054
2025-08-05,Infosys,INFY,1377.19,1416.76,1363.27,1407.12,6567574
2025-08-06,Infosys,INFY,1397.6,1406.42,1364.47,1377.48,4250627
2025-08-07,Infosys,INFY,1351.41,1359.12,1324.7,1332.29,9700073
2025-08-08,Infosys,INFY,1310.13,1338.26,1290.37,1322.45,3328462
2025-08-11,Infosys,INFY,1330.25,1353.4,1322.79,1344.29,4858250
2025-08-12,Infosys,INFY,1303.44,1328.42,1296.78,1319.83,10029968
2025-08-13,Infosys,INFY,1309.14,1327.43,1296.56,1300.04,3117207
2025-08-14,Infosys,INFY,1297.74,1326.77,1296.67,1317.77,3142484
2025-08-15,Infosys,INFY,1308.17,1318.25,1296.72,1306.74,1795501
2025-08-18,Infosys,INFY,1323.43,1345.18,1313.13,1329.84,6554060
2025-08-19,Infosys,INFY,1337.28,1381.17,1329.78,1370.09,11101553
2025-08-20,Infosys,INFY,1384.71,1400.68,1383.54,1399.42,4554935
2025-08-21,Infosys,INFY,1401.87,1411.07,1369.66,1386.79,5459845
2025-08-22,Infosys,INFY,1367.8,1371.61,1359.39,1365.47,3314684
2025-08-25,Infosys,INFY,1357.64,1365.09,1322.39,1327.38,1068480
2025-08-26,Infosys,INFY,1360.08,1393.37,1351.81,1387.14,2356659
2025-08-27,Infosys,INFY,1415.37,1473.83,1401.08,1464.13,4320488
2025-08-28,Infosys,INFY,1440.64,1450.05,1424.41,1430.39,3618629
2025-08-29,Infosys,INFY,1428.83,1437.7,1424.67,1427.17,2891664
2025-09-01,Infosys,INFY,1405.17,1433.79,1390.26,1430.33,7450988
2025-09-02,Infosys,INFY,1425.14,1431.63,1350.99,1358.79,2533800
2025-09-03,Infosys,INFY,1350.39,1400.01,1347.28,1387.99,1945598
2025-09-04,Infosys,INFY,1382.54,1393.58,1372.33,1377.65,5026200
2025-09-05,Infosys,INFY,1409.64,1439.06,1402.21,1430.75,3400717
2025-09-08,Infosys,INFY,1451.02,1459.99,1426.17,1435.07,3185746
2025-09-09,Infosys,INFY,1411.44,1428.24,1400.15,1420.07,3140460
2025-09-10,Infosys,INFY,1440.87,1459.38,1417.16,1418.56,4855615
2025-09-11,Infosys,INFY,1426.66,1437.64,1391.02,1406.66,1472440
2025-09-12,Infosys,INFY,1415.14,1418.17,1335.13,1352.06,3073102
2025-09-15,Infosys,INFY,1333.01,1352.04,1326.9,1328.66,2487802
2025-09-16,Infosys,INFY,1352.54,1405.98,1351.12,1398.17,10253499
2025-09-17,Infosys,INFY,1424.92,1446.73,1416.65,1442.76,3714809
2025-09-18,Infosys,INFY,1448.49,1500.91,1446.04,1486.76,7418024
2025-09-19,Infosys,INFY,1492.34,1529.18,1490.02,1511.25,3928933
2025-09-22,Infosys,INFY,1501.61,1512.7,1436.26,1459.68,1744476
2025-09-23,Infosys,INFY,1459.12,1485.96,1451.02,1476.38,2225189
2025-09-24,Infosys,INFY,1480.5,1484.59,1445.03,1460.78,6145763
2025-09-25,Infosys,INFY,1461.68,1483.27,1451.6,1468.15,5997227
2025-09-26,Infosys,INFY,1462.91,1508.81,1453.0,1497.9,2254576
2025-09-29,Infosys,INFY,1503.05,1508.23,1476.94,1481.0,2471150
2025-09-30,Infosys,INFY,1518.76,1576.89,1517.07,1555.61,4122886
2025-10-01,Infosys,INFY,1531.46,1535.03,1496.17,1512.74,3340719
2025-10-02,Infosys,INFY,1532.14,1572.83,1532.01,1549.26,7036735
2025-10-03,Infosys,INFY,1570.57,1586.32,1532.19,1543.53,3604291
2025-10-06,Infosys,INFY,1528.26,1549.96,1499.88,1508.94,5677142
2025-10-07,Infosys,INFY,1494.62,1510.06,1473.2,1474.09,3312301
2025-10-08,Infosys,INFY,1474.69,1485.9,1463.51,1478.09,5453592
2025-10-09,Infosys,INFY,1491.12,1498.37,1449.31,1465.11,5971992
2025-10-10,Infosys,INFY,1440.97,1453.29,1432.05,1450.52,9379107
2025-10-13,Infosys,INFY,1434.02,1447.01,1412.67,1412.91,3003414
2025-10-14,Infosys,INFY,1423.03,1430.22,1394.57,1407.21,4826807
2025-10-15,Infosys,INFY,1411.71,1422.27,1395.79,1403.52,4906211
2025-10-16,Infosys,INFY,1395.15,1398.0,1382.83,1390.98,2771916
2025-10-17,Infosys,INFY,1372.39,1388.64,1359.86,1379.19,3288669
2025-10-20,Infosys,INFY,1385.94,1410.99,1382.2,1400.1,4270380
2025-10-21,Infosys,INFY,1406.22,1410.12,1396.88,1406.82,10806290
2025-10-22,Infosys,INFY,1400.74,1411.24,1372.78,1382.81,6829286
2025-10-23,Infosys,INFY,1361.93,1391.81,1354.54,1380.27,4650146
2025-10-24,Infosys,INFY,1397.32,1421.71,1384.35,1419.68,3878232
2025-10-27,Infosys,INFY,1420.92,1430.91,1405.62,1423.22,3845164
2025-10-28,Infosys,INFY,1404.1,1413.53,1379.35,1394.58,5237697
2025-10-29,Infosys,INFY,1380.34,1452.69,1365.02,1442.5,3729290
2025-10-30,Infosys,INFY,1451.74,1490.14,1436.89,1474.11,5911963
2025-10-31,Infosys,INFY,1468.54,1479.3,1439.71,1453.86,3612012
2025-11-03,Infosys,INFY,1472.45,1514.92,1468.54,1511.39,3748368
2025-11-04,Infosys,INFY,1516.97,1534.27,1491.53,1503.1,4064296
2025-11-05,Infosys,INFY,1477.2,1487.72,1439.0,1442.65,6297648
2025-11-06,Infosys,INFY,1439.92,1547.62,1432.32,1524.4,3806224
2025-11-07,Infosys,INFY,1542.62,1591.25,1540.85,1590.37,3017937
2025-11-10,Infosys,INFY,1601.49,1632.91,1599.57,1616.3,1408076
2025-11-11,Infosys,INFY,1632.94,1636.33,1598.5,1609.09,5705430
2025-11-12,Infosys,INFY,1606.73,1615.34,1586.77,1593.97,2176826
2025-11-13,Infosys,INFY,1580.3,1607.23,1569.75,1595.6,2551477
2025-11-14,Infosys,INFY,1592.13,1602.82,1512.29,1530.21,2056755
2025-11-17,Infosys,INFY,1519.45,1545.75,1513.06,1528.91,2924070
2025-11-18,Infosys,INFY,1492.79,1517.21,1482.17,1496.01,3952956
2025-11-19,Infosys,INFY,1501.8,1506.07,1487.84,1501.95,4419745
2025-11-20,Infosys,INFY,1502.26,1519.11,1463.56,1476.34,3113274
2025-11-21,Infosys,INFY,1494.09,1498.38,1476.77,1481.16,1799499
2025-11-24,Infosys,INFY,1489.54,1491.15,1437.57,1440.89,3841097
2025-11-25,Infosys,INFY,1438.29,1440.92,1428.39,1430.26,4920725
2025-11-26,Infosys,INFY,1420.81,1432.84,1411.26,1429.33,7177596
2025-11-27,Infosys,INFY,1439.38,1449.5,1421.93,1429.13,4006970
2025-11-28,Infosys,INFY,1423.55,1433.29,1416.88,1419.76,2527786
2025-12-01,Infosys,INFY,1396.11,1397.68,1347.31,1356.31,2671753
2025-12-02,Infosys,INFY,1364.67,1368.49,1352.91,1365.93,5750856
2025-12-03,Infosys,INFY,1349.64,1363.75,1341.02,1360.25,2260226
2025-12-04,Infosys,INFY,1330.98,1338.31,1316.38,1322.21,2343570
2025-12-05,Infosys,INFY,1315.87,1330.34,1307.01,1322.64,2953342
2025-12-08,Infosys,INFY,1341.24,1351.9,1299.16,1313.24,4957482
2025-12-09,Infosys,INFY,1310.05,1323.34,1297.59,1297.99,2580371
2025-12-10,Infosys,INFY,1291.8,1330.89,1289.05,1320.96,3472417
2025-12-11,Infosys,INFY,1311.22,1324.23,1294.2,1294.86,8235390
2025-12-12,Infosys,INFY,1307.73,1339.34,1300.67,1333.8,2095036
2025-12-15,Infosys,INFY,1325.41,1352.54,1323.32,1337.58,3387227
2025-12-16,Infosys,INFY,1335.15,1346.32,1297.97,1302.01,3656709
2025-12-17,Infosys,INFY,1294.95,1302.68,1270.38,1276.94,3377559
2025-12-18,Infosys,INFY,1265.77,1289.5,1257.47,1273.43,6251007
2025-12-19,Infosys,INFY,1252.19,1258.14,1252.07,1256.12,2862720
2025-12-22,Infosys,INFY,1274.09,1305.3,1273.92,1296.26,3655245
2025-12-23,Infosys,INFY,1300.95,1307.25,1297.78,1305.45,3879298
2025-12-24,Infosys,INFY,1313.85,1320.88,1254.01,1262.31,5852183
2025-12-25,Infosys,INFY,1272.8,1290.14,1270.73,1286.53,3345498
2025-12-26,Infosys,INFY,1302.0,1346.85,1291.95,1335.04,4736636
2025-12-29,Infosys,INFY,1326.14,1342.95,1320.48,1323.43,8257648
2025-12-30,Infosys,INFY,1318.31,1350.67,1307.32,1350.16,2866073
2025-12-31,Infosys,INFY,1327.23,1346.23,1323.75,1332.85,2033853
2025-01-01,HDFC Bank,HDFCBANK,1648.18,1661.69,1629.95,1646.08,3887446
2025-01-02,HDFC Bank,HDFCBANK,1682.73,1697.83,1681.98,1690.03,3547675
2025-01-03,HDFC Bank,HDFCBANK,1683.21,1726.25,1681.05,1712.81,4314596
2025-01-06,HDFC Bank,HDFCBANK,1726.61,1791.57,1711.0,1774.62,4102219
2025-01-07,HDFC Bank,HDFCBANK,1782.89,1824.74,1774.68,1823.52,2820272
2025-01-08,HDFC Bank,HDFCBANK,1831.82,1879.7,1825.29,1872.93,3316765
2025-01-09,HDFC Bank,HDFCBANK,1893.46,1927.1,1884.22,1912.35,2245494
2025-01-10,HDFC Bank,HDFCBANK,1924.18,1952.53,1880.16,1895.86,3074670
2025-01-13,HDFC Bank,HDFCBANK,1881.95,1891.44,1859.7,1879.37,4342180
2025-01-14,HDFC Bank,HDFCBANK,1862.87,1938.76,1845.96,1926.82,3036748
2025-01-15,HDFC Bank,HDFCBANK,1935.21,1949.66,1908.0,1946.63,7136906
2025-01-16,HDFC Bank,HDFCBANK,1937.35,1951.67,1887.44,1899.49,4685817
2025-01-17,HDFC Bank,HDFCBANK,1903.86,1944.44,1888.11,1921.78,2489655
2025-01-20,HDFC Bank,HDFCBANK,1953.2,2048.9,1950.26,2011.47,4453927
2025-01-21,HDFC Bank,HDFCBANK,1961.21,1988.87,1934.36,1981.33,2817676
2025-01-22,HDFC Bank,HDFCBANK,1941.17,1944.86,1907.95,1925.28,1576491
2025-01-23,HDFC Bank,HDFCBANK,1925.94,1935.03,1831.17,1854.49,4696328
2025-01-24,HDFC Bank,HDFCBANK,1835.27,1846.41,1820.31,1834.79,2158477
2025-01-27,HDFC Bank,HDFCBANK,1847.84,1854.27,1751.32,1758.44,5309440
2025-01-28,HDFC Bank,HDFCBANK,1758.92,1762.54,1703.29,1714.94,3853219
2025-01-29,HDFC Bank,HDFCBANK,1703.03,1717.99,1682.16,1688.8,3837604
2025-01-30,HDFC Bank,HDFCBANK,1732.77,1735.21,1673.46,1688.89,2942030
2025-01-31,HDFC Bank,HDFCBANK,1682.44,1690.78,1638.72,1659.29,5728462
2025-02-03,HDFC Bank,HDFCBANK,1676.45,1678.79,1625.47,1634.22,2773938
2025-02-04,HDFC Bank,HDFCBANK,1652.98,1677.39,1643.21,1668.86,2928501
2025-02-05,HDFC Bank,HDFCBANK,1672.96,1697.31,1660.92,1696.53,6074411
2025-02-06,HDFC Bank,HDFCBANK,1688.07,1739.38,1678.65,1709.87,4765858
2025-02-07,HDFC Bank,HDFCBANK,1694.73,1714.1,1683.24,1700.77,2523448
2025-02-10,HDFC Bank,HDFCBANK,1704.98,1764.01,1688.19,1750.36,3588858
2025-02-11,HDFC Bank,HDFCBANK,1766.11,1779.42,1753.27,1775.52,2555443
2025-02-12,HDFC Bank,HDFCBANK,1762.04,1781.29,1759.85,1768.57,6415924
2025-02-13,HDFC Bank,HDFCBANK,1780.71,1780.98,1749.12,1758.66,3266812
2025-02-14,HDFC Bank,HDFCBANK,1761.04,1764.62,1742.28,1750.06,3479751
2025-02-17,HDFC Bank,HDFCBANK,1763.37,1785.79,1738.87,1741.74,7203123
2025-02-18,HDFC Bank,HDFCBANK,1737.05,1775.6,1718.71,1764.45,3354076
2025-02-19,HDFC Bank,HDFCBANK,1741.18,1796.13,1729.19,1786.23,6959640
2025-02-20,HDFC Bank,HDFCBANK,1764.11,1790.04,1754.46,1783.55,4124789
2025-02-21,HDFC Bank,HDFCBANK,1751.44,1771.41,1710.92,1727.41,3881810
2025-02-24,HDFC Bank,HDFCBANK,1732.45,1752.24,1714.83,1723.79,4431855
2025-02-25,HDFC Bank,HDFCBANK,1747.5,1768.88,1723.36,1723.57,8313065
2025-02-26,HDFC Bank,HDFCBANK,1715.86,1718.54,1701.74,1708.88,2500714
2025-02-27,HDFC Bank,HDFCBANK,1696.42,1713.1,1681.18,1692.74,4585705
2025-02-28,HDFC Bank,HDFCBANK,1670.48,1692.53,1639.47,1644.5,8413042
2025-03-03,HDFC Bank,HDFCBANK,1639.71,1657.13,1621.53,1640.27,3798566
2025-03-04,HDFC Bank,HDFCBANK,1632.62,1644.63,1615.86,1631.47,4000394
2025-03-05,HDFC Bank,HDFCBANK,1643.59,1705.29,1631.68,1692.55,2015726
2025-03-06,HDFC Bank,HDFCBANK,1639.12,1660.35,1632.66,1651.07,4455227
2025-03-07,HDFC Bank,HDFCBANK,1649.87,1694.54,1644.9,1683.86,6234287
2025-03-10,HDFC Bank,HDFCBANK,1679.47,1702.83,1673.76,1695.89,4146916
2025-03-11,HDFC Bank,HDFCBANK,1696.15,1719.74,1693.87,1711.31,3286230
2025-03-12,HDFC Bank,HDFCBANK,1727.61,1736.28,1701.79,1718.88,2898233
2025-03-13,HDFC Bank,HDFCBANK,1687.06,1693.92,1679.1,1682.69,3689788
2025-03-14,HDFC Bank,HDFCBANK,1692.61,1705.08,1670.18,1692.84,3421893
2025-03-17,HDFC Bank,HDFCBANK,1698.49,1702.93,1677.27,1683.44,3218927
2025-03-18,HDFC Bank,HDFCBANK,1690.7,1768.22,1683.37,1762.69,3880965
2025-03-19,HDFC Bank,HDFCBANK,1771.06,1799.82,1764.5,1780.0,1363931
2025-03-20,HDFC Bank,HDFCBANK,1769.41,1805.36,1758.74,1804.89,5163012
2025-03-21,HDFC Bank,HDFCBANK,1810.16,1813.89,1771.42,1775.18,4196413
2025-03-24,HDFC Bank,HDFCBANK,1761.84,1787.67,1757.31,1778.04,2405517
2025-03-25,HDFC Bank,HDFCBANK,1772.57,1788.86,1753.41,1755.93,4075366
2025-03-26,HDFC Bank,HDFCBANK,1767.7,1834.75,1754.8,1827.3,1773138
2025-03-27,HDFC Bank,HDFCBANK,1774.85,1813.15,1755.84,1802.38,2152130
2025-03-28,HDFC Bank,HDFCBANK,1813.62,1889.57,1800.73,1875.17,4008189
2025-03-31,HDFC Bank,HDFCBANK,1839.82,1891.97,1825.07,1885.27,1976097
2025-04-01,HDFC Bank,HDFCBANK,1858.58,1915.95,1836.63,1907.15,3854670
2025-04-02,HDFC Bank,HDFCBANK,1865.0,1902.41,1848.6,1895.51,4038342
2025-04-03,HDFC Bank,HDFCBANK,1860.41,1894.06,1845.57,1866.47,3890767
2025-04-04,HDFC Bank,HDFCBANK,1890.55,1911.27,1887.46,1898.29,4435857
2025-04-07,HDFC Bank,HDFCBANK,1921.87,1944.36,1882.86,1893.53,2677793
2025-04-08,HDFC Bank,HDFCBANK,1916.2,1933.51,1897.66,1906.88,3886728
2025-04-09,HDFC Bank,HDFCBANK,1918.17,1932.62,1915.27,1928.79,6066148
2025-04-10,HDFC Bank,HDFCBANK,1925.73,1926.82,1904.95,1908.16,1607499
2025-04-11,HDFC Bank,HDFCBANK,1905.84,1909.9,1875.08,1885.88,4703355
2025-04-14,HDFC Bank,HDFCBANK,1933.25,1953.82,1862.61,1881.22,2812004
2025-04-15,HDFC Bank,HDFCBANK,1885.81,1898.52,1848.32,1870.84,5243620
2025-04-16,HDFC Bank,HDFCBANK,1882.26,1882.38,1858.59,1868.24,6872054
2025-04-17,HDFC Bank,HDFCBANK,1834.01,1845.94,1796.02,1799.72,2795060
2025-04-18,HDFC Bank,HDFCBANK,1790.58,1794.34,1731.7,1747.1,2217040
2025-04-21,HDFC Bank,HDFCBANK,1713.6,1728.9,1685.85,1694.68,3239529
2025-04-22,HDFC Bank,HDFCBANK,1695.58,1709.11,1630.44,1642.81,3321115
2025-04-23,HDFC Bank,HDFCBANK,1662.64,1680.12,1618.61,1629.4,3431648
2025-04-24,HDFC Bank,HDFCBANK,1629.01,1646.73,1623.6,1626.35,2833055
2025-04-25,HDFC Bank,HDFCBANK,1646.58,1662.39,1608.57,1629.42,3332363
2025-04-28,HDFC Bank,HDFCBANK,1642.74,1657.56,1598.18,1609.12,4939957
2025-04-29,HDFC Bank,HDFCBANK,1596.66,1609.45,1545.9,1549.4,3461429
2025-04-30,HDFC Bank,HDFCBANK,1566.9,1594.47,1551.07,1572.78,2974973
2025-05-01,HDFC Bank,HDFCBANK,1573.29,1573.81,1568.9,1572.42,3102310
2025-05-02,HDFC Bank,HDFCBANK,1534.0,1543.46,1532.94,1535.77,4789304
2025-05-05,HDFC Bank,HDFCBANK,1548.97,1563.08,1536.01,1555.76,5422671
2025-05-06,HDFC Bank,HDFCBANK,1561.5,1572.6,1522.2,1538.79,3052638
2025-05-07,HDFC Bank,HDFCBANK,1577.53,1587.2,1557.9,1563.08,4414794
2025-05-08,HDFC Bank,HDFCBANK,1530.4,1532.9,1505.9,1515.82,6246309
2025-05-09,HDFC Bank,HDFCBANK,1527.57,1549.21,1452.31,1462.81,2815288
2025-05-12,HDFC Bank,HDFCBANK,1465.57,1475.56,1455.62,1470.66,3037779
2025-05-13,HDFC Bank,HDFCBANK,1463.52,1463.92,1436.37,1445.88,5195922
2025-05-14,HDFC Bank,HDFCBANK,1454.82,1487.5,1449.19,1476.73,5826043
2025-05-15,HDFC Bank,HDFCBANK,1452.67,1455.78,1414.8,1429.55,6102779
2025-05-16,HDFC Bank,HDFCBANK,1437.91,1469.73,1427.28,1466.09,3774096
2025-05-19,HDFC Bank,HDFCBANK,1480.99,1487.59,1466.29,1478.36,5922540
2025-05-20,HDFC Bank,HDFCBANK,1466.5,1469.09,1459.48,1465.33,4369708
2025-05-21,HDFC Bank,HDFCBANK,1476.04,1486.11,1469.25,1483.45,1471427
2025-05-22,HDFC Bank,HDFCBANK,1507.83,1524.45,1464.34,1478.8,2662388
2025-05-23,HDFC Bank,HDFCBANK,1458.7,1472.19,1449.35,1468.34,3213038
2025-05-26,HDFC Bank,HDFCBANK,1436.95,1446.88,1374.52,1379.69,3113037
2025-05-27,HDFC Bank,HDFCBANK,1391.22,1427.99,1384.76,1421.02,5000579
2025-05-28,HDFC Bank,HDFCBANK,1397.88,1415.44,1385.69,1403.91,1670212
2025-05-29,HDFC Bank,HDFCBANK,1391.09,1399.99,1358.66,1369.51,7830365
2025-05-30,HDFC Bank,HDFCBANK,1361.38,1375.81,1339.9,1349.59,7063443
2025-06-02,HDFC Bank,HDFCBANK,1354.27,1355.17,1326.2,1326.47,5378517
2025-06-03,HDFC Bank,HDFCBANK,1345.39,1403.61,1331.06,1390.58,3075544
2025-06-04,HDFC Bank,HDFCBANK,1371.28,1403.36,1362.46,1392.68,4753145
2025-06-05,HDFC Bank,HDFCBANK,1398.08,1446.8,1386.64,1430.8,5842160
2025-06-06,HDFC Bank,HDFCBANK,1439.63,1452.62,1427.51,1428.11,6415652
2025-06-09,HDFC Bank,HDFCBANK,1407.64,1419.01,1396.08,1415.3,3932294
2025-06-10,HDFC Bank,HDFCBANK,1388.22,1404.31,1375.0,1399.15,3995169
2025-06-11,HDFC Bank,HDFCBANK,1405.79,1410.91,1376.22,1381.98,5870885
2025-06-12,HDFC Bank,HDFCBANK,1409.8,1424.33,1386.06,1389.79,2332881
2025-06-13,HDFC Bank,HDFCBANK,1373.8,1374.26,1330.5,1340.76,3626104
2025-06-16,HDFC Bank,HDFCBANK,1346.87,1373.64,1335.24,1364.01,3869788
2025-06-17,HDFC Bank,HDFCBANK,1344.58,1375.58,1341.55,1370.59,3685574
2025-06-18,HDFC Bank,HDFCBANK,1355.57,1365.57,1335.85,1345.8,2665697
2025-06-19,HDFC Bank,HDFCBANK,1337.92,1375.09,1318.79,1364.19,6790653
2025-06-20,HDFC Bank,HDFCBANK,1382.93,1395.45,1340.99,1348.79,3115992
2025-06-23,HDFC Bank,HDFCBANK,1351.51,1385.92,1348.15,1374.91,5576693
2025-06-24,HDFC Bank,HDFCBANK,1364.39,1376.68,1357.4,1370.12,5636699
2025-06-25,HDFC Bank,HDFCBANK,1353.02,1402.6,1348.14,1400.8,4716583
2025-06-26,HDFC Bank,HDFCBANK,1410.62,1418.76,1397.73,1408.5,3598467
2025-06-27,HDFC Bank,HDFCBANK,1432.04,1467.91,1428.98,1454.11,3852663
2025-06-30,HDFC Bank,HDFCBANK,1448.87,1459.65,1417.6,1423.07,5362451
2025-07-01,HDFC Bank,HDFCBANK,1404.8,1452.19,1395.14,1448.69,5702052
2025-07-02,HDFC Bank,HDFCBANK,1438.77,1462.86,1421.78,1461.28,4018290
2025-07-03,HDFC Bank,HDFCBANK,1450.82,1464.22,1438.15,1443.44,2849884
2025-07-04,HDFC Bank,HDFCBANK,1439.6,1458.72,1404.27,1409.54,5804984
2025-07-07,HDFC Bank,HDFCBANK,1413.08,1421.52,1375.78,1388.46,3668459
2025-07-08,HDFC Bank,HDFCBANK,1408.34,1448.54,1402.48,1434.66,2456064
2025-07-09,HDFC Bank,HDFCBANK,1424.1,1441.25,1420.27,1429.55,3978235
2025-07-10,HDFC Bank,HDFCBANK,1432.27,1448.26,1414.58,1425.54,7199962
2025-07-11,HDFC Bank,HDFCBANK,1421.85,1464.4,1405.85,1446.26,2442508
2025-07-14,HDFC Bank,HDFCBANK,1441.86,1453.34,1420.8,1433.34,2737342
2025-07-15,HDFC Bank,HDFCBANK,1434.5,1451.38,1377.31,1382.78,4094432
2025-07-16,HDFC Bank,HDFCBANK,1377.64,1414.0,1369.46,1406.47,3807112
2025-07-17,HDFC Bank,HDFCBANK,1398.81,1446.23,1386.1,1442.7,4687049
2025-07-18,HDFC Bank,HDFCBANK,1464.54,1469.03,1432.36,1447.39,4835014
2025-07-21,HDFC Bank,HDFCBANK,1420.56,1431.27,1394.03,1407.19,2941252
2025-07-22,HDFC Bank,HDFCBANK,1357.98,1372.71,1355.17,1371.18,1116214
2025-07-23,HDFC Bank,HDFCBANK,1384.57,1395.27,1368.57,1388.19,5319001
2025-07-24,HDFC Bank,HDFCBANK,1415.12,1423.41,1379.42,1380.07,3601200
2025-07-25,HDFC Bank,HDFCBANK,1375.95,1400.49,1364.26,1391.88,5479629
2025-07-28,HDFC Bank,HDFCBANK,1427.87,1431.07,1410.28,1420.2,2782816
2025-07-29,HDFC Bank,HDFCBANK,1445.45,1450.86,1432.6,1438.52,5516685
2025-07-30,HDFC Bank,HDFCBANK,1435.8,1453.97,1415.99,1419.64,4057204
2025-07-31,HDFC Bank,HDFCBANK,1430.76,1442.09,1386.7,1389.17,5781954
2025-08-01,HDFC Bank,HDFCBANK,1373.12,1405.15,1360.15,1390.66,4470865
2025-08-04,HDFC Bank,HDFCBANK,1386.8,1403.28,1368.43,1372.83,2503800
2025-08-05,HDFC Bank,HDFCBANK,1383.79,1386.83,1364.06,1364.37,3212919
2025-08-06,HDFC Bank,HDFCBANK,1363.02,1382.82,1351.97,1369.39,3664152
2025-08-07,HDFC Bank,HDFCBANK,1366.13,1394.38,1357.25,1379.09,3232903
2025-08-08,HDFC Bank,HDFCBANK,1362.66,1374.47,1316.58,1327.62,5177400
2025-08-11,HDFC Bank,HDFCBANK,1325.57,1365.06,1312.55,1359.54,3923778
2025-08-12,HDFC Bank,HDFCBANK,1349.61,1374.83,1339.59,1364.41,4141527
2025-08-13,HDFC Bank,HDFCBANK,1363.79,1438.11,1351.66,1422.83,4198801
2025-08-14,HDFC Bank,HDFCBANK,1440.03,1462.76,1433.13,1453.89,3850013
2025-08-15,HDFC Bank,HDFCBANK,1398.57,1409.98,1381.27,1404.29,4027695
2025-08-18,HDFC Bank,HDFCBANK,1384.26,1386.77,1372.51,1383.43,4551312
2025-08-19,HDFC Bank,HDFCBANK,1399.33,1407.92,1379.09,1379.83,5474834
2025-08-20,HDFC Bank,HDFCBANK,1388.42,1409.65,1377.79,1401.23,8218946
2025-08-21,HDFC Bank,HDFCBANK,1396.44,1402.66,1392.91,1400.34,4172458
2025-08-22,HDFC Bank,HDFCBANK,1418.89,1426.06,1406.59,1412.77,3138826
2025-08-25,HDFC Bank,HDFCBANK,1417.77,1433.54,1375.38,1379.99,5525346
2025-08-26,HDFC Bank,HDFCBANK,1358.96,1387.68,1348.71,1375.72,2552304
2025-08-27,HDFC Bank,HDFCBANK,1379.84,1386.73,1337.21,1350.87,5714491
2025-08-28,HDFC Bank,HDFCBANK,1351.12,1362.72,1319.75,1327.82,1405435
2025-08-29,HDFC Bank,HDFCBANK,1340.29,1354.78,1337.94,1340.11,955971
2025-09-01,HDFC Bank,HDFCBANK,1344.59,1353.08,1341.79,1352.05,13795430
2025-09-02,HDFC Bank,HDFCBANK,1347.09,1369.86,1343.91,1365.22,3698299
2025-09-03,HDFC Bank,HDFCBANK,1360.87,1368.41,1341.95,1351.48,3731972
2025-09-04,HDFC Bank,HDFCBANK,1330.99,1345.45,1328.06,1343.03,5568471
2025-09-05,HDFC Bank,HDFCBANK,1351.2,1351.77,1345.94,1350.21,3547536
2025-09-08,HDFC Bank,HDFCBANK,1324.36,1335.76,1291.83,1307.14,3306015
2025-09-09,HDFC Bank,HDFCBANK,1319.0,1330.4,1270.41,1273.95,4585022
2025-09-10,HDFC Bank,HDFCBANK,1270.17,1303.99,1259.36,1300.74,3520880
2025-09-11,HDFC Bank,HDFCBANK,1298.26,1301.66,1286.66,1294.36,3881795
2025-09-12,HDFC Bank,HDFCBANK,1298.11,1312.42,1285.52,1300.47,2488571
2025-09-15,HDFC Bank,HDFCBANK,1314.03,1325.0,1275.45,1286.36,1689439
2025-09-16,HDFC Bank,HDFCBANK,1287.8,1291.61,1262.76,1277.32,2975267
2025-09-17,HDFC Bank,HDFCBANK,1264.96,1278.14,1258.09,1267.07,6748742
2025-09-18,HDFC Bank,HDFCBANK,1275.14,1280.09,1220.93,1225.53,4954032
2025-09-19,HDFC Bank,HDFCBANK,1186.92,1251.83,1179.1,1241.74,6795053
2025-09-22,HDFC Bank,HDFCBANK,1276.66,1309.76,1268.33,1297.05,3746428
2025-09-23,HDFC Bank,HDFCBANK,1289.65,1293.84,1270.1,1270.86,3858765
2025-09-24,HDFC Bank,HDFCBANK,1245.17,1257.14,1236.96,1249.82,3156709
2025-09-25,HDFC Bank,HDFCBANK,1295.97,1329.44,1286.98,1328.08,3037050
2025-09-26,HDFC Bank,HDFCBANK,1311.92,1322.05,1276.47,1280.66,6171927
2025-09-29,HDFC Bank,HDFCBANK,1295.94,1331.82,1285.7,1328.37,5307356
2025-09-30,HDFC Bank,HDFCBANK,1320.82,1337.24,1293.86,1302.86,5315754
2025-10-01,HDFC Bank,HDFCBANK,1290.01,1294.81,1255.14,1262.09,2473391
